Date,ADA-USD_ADJCLOSE,ADA-USD_CLOSE,ADA-USD_HIGH,ADA-USD_LOW,ADA-USD_OPEN,ADA-USD_VOLUME
2019-07-15,0.0595370009541511,0.0595370009541511,0.0603000000119209,0.0555009990930557,0.0594130009412765,123473435.0
2019-07-16,0.0520519986748695,0.0520519986748695,0.0609829984605312,0.0508170016109943,0.0595160014927387,103254765.0
2019-07-17,0.0552389994263649,0.0552389994263649,0.0579110011458396,0.0500710010528564,0.0519529990851879,97931570.0
2019-07-18,0.0587720014154911,0.0587720014154911,0.0595120005309581,0.0535559989511966,0.0552349984645843,88644360.0
2019-07-19,0.0597870014607906,0.0597870014607906,0.0608059987425804,0.0566590018570423,0.0587720014154911,63433081.0
2019-07-20,0.0629580020904541,0.0629580020904541,0.0651319995522499,0.0596330016851425,0.059808000922203,71844245.0
2019-07-21,0.0612029992043972,0.0612029992043972,0.0642139986157417,0.0596419982612133,0.0629440024495124,53461726.0
2019-07-22,0.0594660006463527,0.0594660006463527,0.0620669983327388,0.0582589991390705,0.0612079985439777,53620677.0
2019-07-23,0.0558120012283325,0.0558120012283325,0.0595559999346733,0.0554019995033741,0.0594630017876625,59728001.0
2019-07-24,0.0590460002422332,0.0590460002422332,0.0591159984469413,0.0540269985795021,0.0558120012283325,60954092.0
2019-07-25,0.0586640015244483,0.0586640015244483,0.0605730004608631,0.0583919994533062,0.0590730011463165,46420719.0
2019-07-26,0.0628840029239654,0.0628840029239654,0.0629130005836486,0.0570620000362396,0.05867800116539,57109968.0
2019-07-27,0.0598709993064403,0.0598709993064403,0.0636769980192184,0.0574969984591007,0.0628840029239654,55521874.0
2019-07-28,0.0594739988446235,0.0594739988446235,0.0599999986588954,0.0571630001068115,0.0598750002682209,30475480.0
2019-07-29,0.0603929981589317,0.0603929981589317,0.061974998563528,0.0584100000560283,0.0593790002167224,42220707.0
2019-07-30,0.059944000095129,0.059944000095129,0.0611799992620945,0.0588259994983673,0.0604140013456344,32759717.0
2019-07-31,0.0601520016789436,0.0601520016789436,0.0609139986336231,0.0594049990177154,0.0599419996142387,47344104.0
2019-08-01,0.0588719993829727,0.0588719993829727,0.0602880008518695,0.057983998209238,0.0601599998772144,44730277.0
2019-08-02,0.0574119985103607,0.0574119985103607,0.0589359998703002,0.0566469989717006,0.0588640011847019,50056239.0
2019-08-03,0.0577629990875721,0.0577629990875721,0.0583649985492229,0.0569210015237331,0.0574170015752315,37149597.0
2019-08-04,0.0562710016965866,0.0562710016965866,0.0581849999725818,0.0561930015683174,0.0577699989080429,45039557.0
2019-08-05,0.0566800013184547,0.0566800013184547,0.0583630017936229,0.0561279989778995,0.0562699995934963,54461469.0
2019-08-06,0.0533690005540847,0.0533690005540847,0.0566780008375644,0.0530049987137317,0.0566519983112812,48272769.0
2019-08-07,0.0519060008227825,0.0519060008227825,0.0540749989449977,0.0514440014958381,0.0533739998936653,46290311.0
2019-08-08,0.05197000131011,0.05197000131011,0.0529330000281333,0.0504340007901191,0.0519060008227825,47971636.0
2019-08-09,0.0476410016417503,0.0476410016417503,0.0520580001175403,0.0474729984998703,0.051910001784563,43195565.0
2019-08-10,0.0519809983670711,0.0519809983670711,0.0531370006501674,0.0476079992949962,0.0476410016417503,64446722.0
2019-08-11,0.0549810007214546,0.0549810007214546,0.055927999317646,0.0519470013678073,0.0519919991493225,58526308.0
2019-08-12,0.0529379993677139,0.0529379993677139,0.0547959990799427,0.0526489987969398,0.0547959990799427,35518598.0
2019-08-13,0.0525609999895095,0.0525609999895095,0.0530119985342025,0.0500090010464191,0.0529320016503334,48509717.0
2019-08-14,0.0469999983906745,0.0469999983906745,0.0534959994256496,0.0469679981470108,0.0525540001690387,65540880.0
2019-08-15,0.0475189983844757,0.0475189983844757,0.0480169989168643,0.0454970002174377,0.0470900014042854,43373583.0
2019-08-16,0.0468409992754459,0.0468409992754459,0.0475360006093978,0.0448600016534328,0.0475360006093978,44228391.0
2019-08-17,0.0473930016160011,0.0473930016160011,0.0480449981987476,0.0463379994034767,0.0468689985573291,34826995.0
2019-08-18,0.050730999559164,0.050730999559164,0.0512089990079402,0.0470470003783702,0.0474239997565746,38253395.0
2019-08-19,0.0502980016171932,0.0502980016171932,0.0508130006492137,0.049685999751091,0.0507250018417835,32307052.0
2019-08-20,0.0491949990391731,0.0491949990391731,0.050331000238657,0.0488420017063617,0.0502509996294975,32132615.0
2019-08-21,0.0471130013465881,0.0471130013465881,0.0492260009050369,0.0460459999740123,0.0492260009050369,43633315.0
2019-08-22,0.0494100004434585,0.0494100004434585,0.0511609986424446,0.046739000827074,0.0471529997885227,60163313.0
2019-08-23,0.0497899986803531,0.0497899986803531,0.0502669997513294,0.0489029996097087,0.0494100004434585,54095276.0
2019-08-24,0.0501770004630088,0.0501770004630088,0.0511909984052181,0.0483149997889995,0.0498020015656948,87164791.0
2019-08-25,0.049439001828432,0.049439001828432,0.0526049993932247,0.0487120002508163,0.050170000642538,104616408.0
2019-08-26,0.0496970005333423,0.0496970005333423,0.0509440004825592,0.0488930009305477,0.0494539998471736,86216612.0
2019-08-27,0.0498390011489391,0.0498390011489391,0.0499499998986721,0.0481799989938735,0.0497060008347034,38041608.0
2019-08-28,0.0458250008523464,0.0458250008523464,0.0503330007195472,0.0457019992172718,0.0498629994690418,65386760.0
2019-08-29,0.0446970015764236,0.0446970015764236,0.0458349995315074,0.0433959998190403,0.0458349995315074,53919498.0
2019-08-30,0.0448249988257885,0.0448249988257885,0.0458559989929199,0.0442540012300014,0.0447160005569458,51959378.0
2019-08-31,0.0449899993836879,0.0449899993836879,0.045584999024868,0.0440820008516311,0.0448240004479885,44165774.0
2019-09-01,0.0445430018007755,0.0445430018007755,0.0453570000827312,0.0437289997935295,0.0449520014226436,31928555.0
2019-09-02,0.0453619994223117,0.0453619994223117,0.0461129993200302,0.0434219986200332,0.0445550009608268,42959888.0
2019-09-03,0.0467710010707378,0.0467710010707378,0.0473989993333816,0.0447859987616539,0.0453759990632534,63769390.0
2019-09-04,0.0455170013010501,0.0455170013010501,0.04678900167346,0.0452169999480247,0.0467839986085891,40737362.0
2019-09-05,0.0444369986653327,0.0444369986653327,0.0455430001020431,0.0439589992165565,0.0455040000379085,47778879.0
2019-09-06,0.0444150008261203,0.0444150008261203,0.0447629988193511,0.043793000280857,0.0444369986653327,44478145.0
2019-09-07,0.0461979992687702,0.0461979992687702,0.0465850010514259,0.0438489988446235,0.0444260016083717,40837132.0
2019-09-08,0.0467189997434616,0.0467189997434616,0.0476530008018016,0.0462110005319118,0.0462110005319118,46948887.0
2019-09-09,0.0469309985637664,0.0469309985637664,0.0472109988331794,0.0455010011792182,0.0467059984803199,64445050.0
2019-09-10,0.046509999781847,0.046509999781847,0.048140000551939,0.0459150001406669,0.0469029992818832,48839824.0
2019-09-11,0.0449899993836879,0.0449899993836879,0.0466389991343021,0.0445859991014003,0.0464960001409053,51727434.0
2019-09-12,0.0454519987106323,0.0454519987106323,0.0464139990508556,0.0444229990243911,0.0449929982423782,43222873.0
2019-09-13,0.0457529984414577,0.0457529984414577,0.0457950010895729,0.0449629984796047,0.0454620011150836,38257028.0
2019-09-14,0.0465239994227886,0.0465239994227886,0.0470880009233951,0.0449610017240047,0.0457580015063285,51690256.0
2019-09-15,0.046799000352621,0.046799000352621,0.0471139997243881,0.0462310016155242,0.0465070009231567,41237029.0
2019-09-16,0.0470709986984729,0.0470709986984729,0.0476620011031627,0.0460989996790885,0.0468150004744529,45484816.0
2019-09-17,0.0490080006420612,0.0490080006420612,0.0504290014505386,0.0471060015261173,0.0471099987626075,85720810.0
2019-09-18,0.0532919988036155,0.0532919988036155,0.0549210011959075,0.0488660000264644,0.0489489994943141,138254972.0
2019-09-19,0.0525039993226528,0.0525039993226528,0.0546140000224113,0.0499069988727569,0.0532959997653961,129365460.0
2019-09-20,0.0523400008678436,0.0523400008678436,0.052556999027729,0.0505199991166591,0.0524910017848014,96532515.0
2019-09-21,0.0519220009446144,0.0519220009446144,0.0533480010926723,0.0513480007648468,0.052335001528263,81964426.0
2019-09-22,0.0491110011935234,0.0491110011935234,0.0519540011882782,0.0478570014238357,0.0518940016627311,86152016.0
2019-09-23,0.046264000236988,0.046264000236988,0.0495549999177455,0.046264000236988,0.0490450002253055,70372238.0
2019-09-24,0.0375729985535144,0.0375729985535144,0.0466660000383853,0.0360229983925819,0.0462590008974075,118474846.0
2019-09-25,0.0393959991633892,0.0393959991633892,0.0403340011835098,0.0363520011305809,0.0376100018620491,126192409.0
2019-09-26,0.0382289998233318,0.0382289998233318,0.0402869991958141,0.0356430001556873,0.0394119992852211,98838747.0
2019-09-27,0.0395319983363151,0.0395319983363151,0.0399239994585514,0.0372090004384517,0.0382299982011318,80670015.0
2019-09-28,0.0388269983232021,0.0388269983232021,0.0397659987211227,0.0384449996054172,0.0395100004971027,39805246.0
2019-09-29,0.0374860018491745,0.0374860018491745,0.0389170013368129,0.0366420000791549,0.0388280004262924,43311030.0
2019-09-30,0.0388850010931491,0.0388850010931491,0.0392870008945465,0.036421999335289,0.0374739989638328,57274489.0
2019-10-01,0.0385069996118545,0.0385069996118545,0.0399580001831054,0.0383960008621215,0.0388859994709491,38320346.0
2019-10-02,0.0394450016319751,0.0394450016319751,0.0395159982144832,0.0378680005669593,0.0385069996118545,36838966.0
2019-10-03,0.0383610017597675,0.0383610017597675,0.0397280007600784,0.0378759987652301,0.0394000001251697,37098921.0
2019-10-04,0.0396669991314411,0.0396669991314411,0.0403850004076957,0.0379119999706745,0.0383620001375675,48050293.0
2019-10-05,0.0397300012409687,0.0397300012409687,0.0399929992854595,0.0388440005481243,0.0396549999713897,37111643.0
2019-10-06,0.0393240004777908,0.0393240004777908,0.0403230004012584,0.0388510003685951,0.0397129990160465,38119872.0
2019-10-07,0.0416719987988472,0.0416719987988472,0.0418980009853839,0.0386300012469291,0.0393050014972686,69132008.0
2019-10-08,0.0414410009980201,0.0414410009980201,0.0421800017356872,0.0405049994587898,0.0416759997606277,56654020.0
2019-10-09,0.0426289997994899,0.0426289997994899,0.0433130003511905,0.040972001850605,0.0414419993758201,61997644.0
2019-10-10,0.0416610017418861,0.0416610017418861,0.0426409989595413,0.0408560000360012,0.0426289997994899,51703356.0
2019-10-11,0.0406230017542839,0.0406230017542839,0.0421649999916553,0.0405620001256465,0.0417010001838207,46907955.0
2019-10-12,0.0405419990420341,0.0405419990420341,0.0412359982728958,0.0404819995164871,0.0405399985611438,34809571.0
2019-10-13,0.0413249991834163,0.0413249991834163,0.0418009981513023,0.0405119992792606,0.0405399985611438,34184265.0
2019-10-14,0.0417889989912509,0.0417889989912509,0.042162001132965,0.0411100015044212,0.0413249991834163,41060021.0
2019-10-15,0.0397659987211227,0.0397659987211227,0.0419480018317699,0.0393670015037059,0.0417959988117218,47200974.0
2019-10-16,0.0387409999966621,0.0387409999966621,0.0399519987404346,0.0378040000796318,0.0397600010037422,44617564.0
2019-10-17,0.0395240001380443,0.0395240001380443,0.0395330004394054,0.0381690002977848,0.0387259982526302,36229682.0
2019-10-18,0.0380729995667934,0.0380729995667934,0.0395939983427524,0.0375909991562366,0.0395269989967346,39606481.0
2019-10-19,0.0392250008881092,0.0392250008881092,0.0396719984710216,0.037831999361515,0.0380790010094642,40431591.0
2019-10-20,0.0395289994776248,0.0395289994776248,0.0396189987659454,0.0384429991245269,0.0392169989645481,33137956.0
2019-10-21,0.0392800010740757,0.0392800010740757,0.0395589992403984,0.0386940017342567,0.0395429991185665,36963296.0
2019-10-22,0.038816001266241,0.038816001266241,0.0401090011000633,0.0388099998235702,0.0392710007727146,39376929.0
2019-10-23,0.0364090017974376,0.0364090017974376,0.0389790013432502,0.035785999149084,0.0388199985027313,48257598.0
2019-10-24,0.0376849994063377,0.0376849994063377,0.0381090007722377,0.0362030006945133,0.0364090017974376,49800738.0
2019-10-25,0.0412460006773471,0.0412460006773471,0.0417990013957023,0.0375810004770755,0.0376779995858669,80455621.0
2019-10-26,0.0405469983816146,0.0405469983816146,0.0431770011782646,0.0396680012345314,0.0412199981510639,122861125.0
2019-10-27,0.0423349998891353,0.0423349998891353,0.0429849997162818,0.0396369993686676,0.0405369997024536,122643093.0
2019-10-28,0.0423629991710186,0.0423629991710186,0.0445530004799366,0.0420509986579418,0.0423149988055229,101906301.0
2019-10-29,0.0434440001845359,0.0434440001845359,0.04381899908185,0.0422590002417564,0.0423280000686645,83357024.0
2019-10-30,0.0419670008122921,0.0419670008122921,0.0443370006978511,0.0413339994847774,0.043428000062704,87541890.0
2019-10-31,0.0416360013186931,0.0416360013186931,0.0427919998764991,0.0404560007154941,0.0419629998505115,65333067.0
2019-11-01,0.0423449985682964,0.0423449985682964,0.042858000844717,0.0412399992346763,0.0416450016200542,60880837.0
2019-11-02,0.0425990000367164,0.0425990000367164,0.0427450016140937,0.0420689992606639,0.0423359982669353,47127524.0
2019-11-03,0.0419300012290477,0.0419300012290477,0.0426839999854564,0.0413580015301704,0.0425809994339942,38559537.0
2019-11-04,0.0432359986007213,0.0432359986007213,0.043257001787424,0.0416069999337196,0.0418890006840229,62120503.0
2019-11-05,0.0443280003964901,0.0443280003964901,0.0449279993772506,0.0432320013642311,0.0432609990239143,82868890.0
2019-11-06,0.0449559986591339,0.0449559986591339,0.0461050011217594,0.0438259989023208,0.0443009994924068,71743244.0
2019-11-07,0.0436370000243186,0.0436370000243186,0.0450179986655712,0.042723998427391,0.0449279993772506,63525683.0
2019-11-08,0.0422969982028007,0.0422969982028007,0.0438369996845722,0.0413799993693828,0.0436439998447895,70275428.0
2019-11-09,0.0424450002610683,0.0424450002610683,0.0427550002932548,0.0421390011906623,0.042298000305891,41365742.0
2019-11-10,0.0439580008387565,0.0439580008387565,0.0442270003259182,0.0423879995942115,0.0424380004405975,71691725.0
2019-11-11,0.0431939996778965,0.0431939996778965,0.0441219992935657,0.0424989983439445,0.0439709983766078,57846910.0
2019-11-12,0.0437670014798641,0.0437670014798641,0.0446310006082057,0.0432269982993602,0.043257001787424,79520150.0
2019-11-13,0.0434920005500316,0.0434920005500316,0.0440439991652965,0.0433200001716613,0.0437219999730587,42332678.0
2019-11-14,0.0431189984083175,0.0431189984083175,0.0435499995946884,0.0423990003764629,0.0434890016913414,53295194.0
2019-11-15,0.0439740009605884,0.0439740009605884,0.0444319993257522,0.0423289984464645,0.0431299991905689,81592975.0
2019-11-16,0.0441720001399517,0.0441720001399517,0.0446549989283084,0.0435109995305538,0.0439779981970787,61781146.0
2019-11-17,0.0454210005700588,0.0454210005700588,0.0464229993522167,0.0436699986457824,0.0441530011594295,74834540.0
2019-11-18,0.0438020005822181,0.0438020005822181,0.0466520003974437,0.0435429997742176,0.0454029999673366,106595679.0
2019-11-19,0.0425419993698596,0.0425419993698596,0.0444509983062744,0.0413829982280731,0.0436969995498657,91311583.0
2019-11-20,0.041177999228239,0.041177999228239,0.0427940003573894,0.0408090017735958,0.0425879992544651,69854304.0
2019-11-21,0.0384059995412826,0.0384059995412826,0.0412489995360374,0.0377269983291626,0.0411689989268779,67101708.0
2019-11-22,0.0371479988098144,0.0371479988098144,0.0386850014328956,0.0346110016107559,0.0384470000863075,93310136.0
2019-11-23,0.0383430011570453,0.0383430011570453,0.0384230017662048,0.036701001226902,0.0371589995920658,58979321.0
2019-11-24,0.0355879999697208,0.0355879999697208,0.0389159992337226,0.035555999726057,0.0383710004389286,62998664.0
2019-11-25,0.0360479988157749,0.0360479988157749,0.0371840000152587,0.0333359986543655,0.0355429984629154,96694224.0
2019-11-26,0.0369930006563663,0.0369930006563663,0.0370739996433258,0.0357050001621246,0.0360459983348846,57431470.0
2019-11-27,0.0390489995479583,0.0390489995479583,0.0397999994456768,0.0357830002903938,0.0369549989700317,76841561.0
2019-11-28,0.0391900017857551,0.0391900017857551,0.0399900004267692,0.0386409983038902,0.0391290001571178,60743403.0
2019-11-29,0.041423000395298,0.041423000395298,0.0420400016009807,0.0391939990222454,0.0392270013689994,99506198.0
2019-11-30,0.0404249988496303,0.0404249988496303,0.0422680005431175,0.0400680005550384,0.0414160005748271,64184926.0
2019-12-01,0.0395869985222816,0.0395869985222816,0.0404260009527206,0.0384670011699199,0.0404260009527206,59641355.0
2019-12-02,0.0380560010671615,0.0380560010671615,0.0397690013051033,0.0375799983739852,0.0396119989454746,43069274.0
2019-12-03,0.037916999310255,0.037916999310255,0.0387610010802745,0.0372259989380836,0.0380470007658004,34356883.0
2019-12-04,0.0374049991369247,0.0374049991369247,0.0385329984128475,0.0365500003099441,0.0379059985280036,51692274.0
2019-12-05,0.0378709994256496,0.0378709994256496,0.0389790013432502,0.0369689986109733,0.0374020002782344,39975672.0
2019-12-06,0.0383169986307621,0.0383169986307621,0.0383230000734329,0.0374779999256134,0.0378790013492107,30049656.0
