Date,LINK-USD_ADJCLOSE,LINK-USD_CLOSE,LINK-USD_HIGH,LINK-USD_LOW,LINK-USD_OPEN,LINK-USD_VOLUME
2019-07-06,3.4768800735473637,3.4768800735473637,3.631666898727417,3.463123083114624,3.625760078430176,100575087.0
2019-07-07,3.3143560886383057,3.3143560886383057,3.5131399631500244,3.2821600437164307,3.4782071113586426,97053705.0
2019-07-08,3.3357579708099365,3.3357579708099365,3.5522260665893555,3.2727530002593994,3.312830924987793,111053367.0
2019-07-09,3.1129488945007324,3.1129488945007324,3.3767120838165283,2.982125997543335,3.3413710594177246,177238039.0
2019-07-10,3.118319034576416,3.118319034576416,3.223022937774658,2.8822031021118164,3.108237028121948,172059406.0
2019-07-11,2.8271400928497314,2.8271400928497314,3.1368119716644287,2.777653932571411,3.1183369159698486,118728040.0
2019-07-12,3.1738510131835938,3.1738510131835938,3.2651610374450684,2.6665759086608887,2.829624891281128,162546196.0
2019-07-13,3.170485019683838,3.170485019683838,3.2651491165161133,3.0508251190185547,3.1762449741363525,144234535.0
2019-07-14,2.7873799800872803,2.7873799800872803,3.2401740550994877,2.7808799743652344,3.16736102104187,95436164.0
2019-07-15,2.728492021560669,2.728492021560669,2.844985008239746,2.6015288829803467,2.7865231037139893,95812874.0
2019-07-16,2.197649955749512,2.197649955749512,2.771493911743164,2.1754019260406494,2.7290329933166504,82850036.0
2019-07-17,2.379703998565674,2.379703998565674,2.5741400718688965,2.0678250789642334,2.191683053970337,135564356.0
2019-07-18,2.679090976715088,2.679090976715088,2.7900309562683105,2.3542709350585938,2.3782780170440674,142714502.0
2019-07-19,2.6088509559631348,2.6088509559631348,2.7529330253601074,2.51557993888855,2.679090976715088,71363583.0
2019-07-20,2.6446409225463867,2.6446409225463867,2.7224080562591557,2.5979039669036865,2.6113839149475098,67423557.0
2019-07-21,2.5503549575805664,2.5503549575805664,2.669212102890014,2.4976398944854736,2.6433420181274414,48335818.0
2019-07-22,2.4257290363311768,2.4257290363311768,2.5866570472717285,2.4003820419311523,2.5492990016937256,48393920.0
2019-07-23,2.3709909915924072,2.3709909915924072,2.5012691020965576,2.259610891342163,2.423182964324951,66520544.0
2019-07-24,2.405395984649658,2.405395984649658,2.464463949203491,2.3008029460906982,2.3709909915924072,78623000.0
2019-07-25,2.384253025054932,2.384253025054932,2.5168299674987797,2.384253025054932,2.4069180488586426,60195321.0
2019-07-26,2.403562068939209,2.403562068939209,2.425676107406616,2.350337028503418,2.38317608833313,38644891.0
2019-07-27,2.2584800720214844,2.2584800720214844,2.460593938827514,2.233293056488037,2.403562068939209,57981370.0
2019-07-28,2.217729091644287,2.217729091644287,2.2859339714050293,2.1349830627441406,2.261185884475708,37139642.0
2019-07-29,2.1403040885925293,2.1403040885925293,2.244028091430664,2.130987882614136,2.2170419692993164,41163755.0
2019-07-30,2.089138984680176,2.089138984680176,2.177947998046875,2.0127029418945312,2.1415109634399414,63663046.0
2019-07-31,2.196837902069092,2.196837902069092,2.2190489768981934,2.078782081604004,2.0868940353393555,59937401.0
2019-08-01,2.1812570095062256,2.1812570095062256,2.22717809677124,2.1231019496917725,2.200066089630127,46293195.0
2019-08-02,2.3997950553894043,2.3997950553894043,2.4461019039154053,2.1519548892974854,2.1786680221557617,88993103.0
2019-08-03,2.425478935241699,2.425478935241699,2.7229371070861816,2.340564012527466,2.398677110671997,158068000.0
2019-08-04,2.497683048248291,2.497683048248291,2.5991010665893555,2.424612045288086,2.424612045288086,95419755.0
2019-08-05,2.484375,2.484375,2.62923002243042,2.480427026748657,2.501852035522461,87397910.0
2019-08-06,2.460669994354248,2.460669994354248,2.522027969360352,2.354231119155884,2.4820070266723637,95016633.0
2019-08-07,2.391855001449585,2.391855001449585,2.490607023239136,2.370920896530152,2.462114095687866,69024403.0
2019-08-08,2.289083957672119,2.289083957672119,2.4039840698242188,2.286608934402466,2.399933099746704,56631921.0
2019-08-09,2.179155111312866,2.179155111312866,2.2963380813598637,2.1718270778656006,2.285361051559448,49294449.0
2019-08-10,2.322568893432617,2.322568893432617,2.382179021835327,2.152754068374634,2.179155111312866,88304426.0
2019-08-11,2.396836042404175,2.396836042404175,2.4711029529571533,2.275351047515869,2.321420907974243,75758084.0
2019-08-12,2.379977941513061,2.379977941513061,2.4638760089874268,2.349687099456787,2.405874013900757,53991936.0
2019-08-13,2.4130799770355225,2.4130799770355225,2.442807912826538,2.322139978408813,2.3838109970092773,61913129.0
2019-08-14,2.271147966384888,2.271147966384888,2.557869911193848,2.212233066558838,2.413083076477051,117748508.0
2019-08-15,2.4127449989318848,2.4127449989318848,2.4317619800567627,2.218583106994629,2.2783188819885254,78723315.0
2019-08-16,2.3218929767608643,2.3218929767608643,2.4447391033172607,2.251068115234375,2.4137990474700928,71099710.0
2019-08-17,2.393389940261841,2.393389940261841,2.397439956665039,2.3100059032440186,2.322067975997925,45504193.0
2019-08-18,2.4996399879455566,2.4996399879455566,2.549614906311035,2.373749017715454,2.3921170234680176,74479050.0
2019-08-19,2.5051519870758057,2.5051519870758057,2.591114997863769,2.454952955245972,2.497607946395874,81955471.0
2019-08-20,2.380462884902954,2.380462884902954,2.5372860431671143,2.3619608879089355,2.5028250217437744,71968212.0
2019-08-21,2.21631407737732,2.21631407737732,2.388000011444092,2.170836925506592,2.380894899368286,94589329.0
2019-08-22,2.229581117630005,2.229581117630005,2.2886059284210205,2.1648108959198,2.21631407737732,71961706.0
2019-08-23,2.2533020973205566,2.2533020973205566,2.307197093963623,2.186980962753296,2.229581117630005,85783321.0
2019-08-24,2.185192108154297,2.185192108154297,2.2615699768066406,2.1732749938964844,2.25449800491333,50546812.0
2019-08-25,2.0850770473480225,2.0850770473480225,2.1878349781036377,2.043431043624878,2.1849989891052246,59471445.0
2019-08-26,2.076848030090332,2.076848030090332,2.1629209518432617,2.0566859245300293,2.086656093597412,54292215.0
2019-08-27,2.1071810722351074,2.1071810722351074,2.164001941680908,2.0288610458374023,2.0779271125793457,62275881.0
2019-08-28,1.9003870487213133,1.9003870487213133,2.110969066619873,1.8923159837722776,2.1099820137023926,59193724.0
2019-08-29,1.783432960510254,1.783432960510254,1.9021910429000852,1.7484430074691772,1.9012529850006104,83335306.0
2019-08-30,1.806380033493042,1.806380033493042,1.8917670249938965,1.7515159845352173,1.783432960510254,57285240.0
2019-08-31,1.7902309894561768,1.7902309894561768,1.849249005317688,1.7509640455245972,1.8029659986495967,51356763.0
2019-09-01,1.775217056274414,1.775217056274414,1.802770972251892,1.731165051460266,1.7902389764785769,43571942.0
2019-09-02,1.833488941192627,1.833488941192627,1.8856970071792605,1.7393499612808228,1.7744309902191162,63004422.0
2019-09-03,1.854688048362732,1.854688048362732,1.9310319423675537,1.8249260187149048,1.833739995956421,80326910.0
2019-09-04,1.7852449417114258,1.7852449417114258,1.8597129583358765,1.7471599578857422,1.8543930053710935,70884788.0
2019-09-05,1.7978839874267578,1.7978839874267578,1.8611769676208496,1.7742600440979004,1.784904956817627,69409152.0
2019-09-06,1.731495976448059,1.731495976448059,1.8223470449447632,1.7099440097808838,1.7978839874267578,72212080.0
2019-09-07,1.776960015296936,1.776960015296936,1.809931993484497,1.7193440198898315,1.7290250062942505,71006363.0
2019-09-08,1.830963969230652,1.830963969230652,1.9017930030822756,1.7764769792556765,1.7773330211639404,88855921.0
2019-09-09,1.7968930006027222,1.7968930006027222,1.8706090450286863,1.7700010538101196,1.8331340551376345,96518480.0
2019-09-10,1.802129983901977,1.802129983901977,1.8291250467300413,1.785338044166565,1.7943669557571411,66969746.0
2019-09-11,1.7348270416259766,1.7348270416259766,1.827059984207153,1.724100947380066,1.8027520179748533,67247430.0
2019-09-12,1.70763897895813,1.70763897895813,1.7468509674072266,1.684298038482666,1.7350749969482422,61903495.0
2019-09-13,1.5809329748153689,1.5809329748153689,1.7137750387191772,1.5252970457077026,1.707895040512085,95116689.0
2019-09-14,1.5651049613952637,1.5651049613952637,1.6358250379562378,1.539175033569336,1.5803940296173096,82000174.0
2019-09-15,1.6175249814987185,1.6175249814987185,1.65077805519104,1.5653280019760132,1.5668679475784302,64455918.0
2019-09-16,1.581434965133667,1.581434965133667,1.6408510208129885,1.5541599988937378,1.6176669597625732,62082506.0
2019-09-17,1.629438042640686,1.629438042640686,1.6601580381393433,1.5621620416641235,1.582306981086731,74897534.0
2019-09-18,1.8098210096359253,1.8098210096359253,1.847965955734253,1.6252989768981934,1.6265850067138672,112613412.0
2019-09-19,1.8758699893951416,1.8758699893951416,1.910017013549805,1.749284029006958,1.809175968170166,133273165.0
2019-09-20,1.8277499675750728,1.8277499675750728,1.8788609504699707,1.766126036643982,1.8773770332336424,75449475.0
2019-09-21,1.8894050121307373,1.8894050121307373,1.8894050121307373,1.8002740144729614,1.825294017791748,76844379.0
2019-09-22,1.821400046348572,1.821400046348572,1.889534950256348,1.782323956489563,1.8888139724731443,63224058.0
2019-09-23,1.807347059249878,1.807347059249878,1.8893890380859373,1.7875109910964966,1.8193780183792116,76114156.0
2019-09-24,1.7358089685440063,1.7358089685440063,2.06494688987732,1.5900110006332395,1.8071930408477783,218580528.0
2019-09-25,1.7601890563964844,1.7601890563964844,1.927649974822998,1.6521819829940796,1.7382630109786987,161634833.0
2019-09-26,1.6589759588241575,1.6589759588241575,1.7631479501724243,1.5576900243759155,1.7601890563964844,112008341.0
2019-09-27,1.6701610088348389,1.6701610088348389,1.6769609451293943,1.5776489973068235,1.6586469411849976,90213617.0
2019-09-28,1.6873680353164673,1.6873680353164673,1.7082680463790894,1.6550229787826538,1.6723419427871704,71435514.0
2019-09-29,1.7172199487686155,1.7172199487686155,1.753641963005066,1.6705009937286377,1.687291979789734,85120108.0
2019-09-30,1.7635070085525513,1.7635070085525513,1.7706910371780396,1.6514019966125488,1.716536045074463,84068855.0
2019-10-01,1.8393080234527588,1.8393080234527588,1.8995280265808103,1.7582659721374512,1.764899969100952,91602849.0
2019-10-02,2.01665997505188,2.01665997505188,2.021117925643921,1.8277159929275515,1.8378390073776243,102294409.0
2019-10-03,1.9510380029678345,1.9510380029678345,2.034789085388184,1.9030749797821045,2.015923023223877,101098441.0
2019-10-04,1.9788180589675903,1.9788180589675903,1.998407959938049,1.9128659963607788,1.95110297203064,77454029.0
2019-10-05,1.9660040140151975,1.9660040140151975,1.9825769662857056,1.921949028968811,1.976984977722168,96574706.0
2019-10-06,2.188102960586548,2.188102960586548,2.2686359882354736,1.963500022888184,1.9657520055770876,126356581.0
2019-10-07,2.4018590450286865,2.4018590450286865,2.4884729385375977,2.1291449069976807,2.189652919769287,202190935.0
2019-10-08,2.578110933303833,2.578110933303833,2.627469062805176,2.279071092605591,2.4020180702209477,224096110.0
2019-10-09,2.8038530349731445,2.8038530349731445,2.941925048828125,2.5228559970855717,2.582935094833374,329507431.0
2019-10-10,2.6354880332946777,2.6354880332946777,2.811619997024536,2.4976260662078857,2.811253070831299,249559325.0
2019-10-11,2.7723610401153564,2.7723610401153564,2.805550098419189,2.594904899597168,2.6359379291534424,200123734.0
2019-10-12,2.607122898101806,2.607122898101806,2.776331901550293,2.572343111038208,2.7762999534606934,120045685.0
2019-10-13,2.497457981109619,2.497457981109619,2.646656990051269,2.4583089351654053,2.604592084884644,107136821.0
2019-10-14,2.5396668910980225,2.5396668910980225,2.665086030960083,2.4682259559631348,2.4980239868164062,116069815.0
2019-10-15,2.394792079925537,2.394792079925537,2.5956599712371826,2.3519020080566406,2.539180040359497,110301011.0
2019-10-16,2.391248941421509,2.391248941421509,2.418581008911133,2.1992249488830566,2.396186113357544,158475686.0
2019-10-17,2.4241130352020264,2.4241130352020264,2.4849650859832764,2.294995069503784,2.392224073410034,139155340.0
2019-10-18,2.358566999435425,2.358566999435425,2.505373001098633,2.3354899883270264,2.4241130352020264,105032862.0
2019-10-19,2.359457015991211,2.359457015991211,2.400023937225342,2.3025059700012207,2.3584530353546143,85270342.0
2019-10-20,2.4414639472961426,2.4414639472961426,2.4414639472961426,2.301352024078369,2.3583109378814697,86836834.0
2019-10-21,2.632044076919556,2.632044076919556,2.674997091293335,2.4399759769439697,2.4423840045928955,174716569.0
2019-10-22,2.6055479049682617,2.6055479049682617,2.823568105697632,2.584834098815918,2.63135290145874,172462583.0
2019-10-23,2.612498998641968,2.612498998641968,2.692960023880005,2.4261860847473145,2.6128571033477783,190350548.0
2019-10-24,2.75163197517395,2.75163197517395,2.790092945098877,2.6129279136657715,2.617950916290283,175558916.0
2019-10-25,2.838089942932129,2.838089942932129,2.9334640502929688,2.646622896194458,2.75079607963562,210307337.0
2019-10-26,2.7519969940185547,2.7519969940185547,2.992839097976685,2.674752950668335,2.837841033935547,231729603.0
2019-10-27,2.675462007522583,2.675462007522583,2.7654519081115723,2.6245110034942627,2.747992038726806,135864814.0
2019-10-28,2.671973943710327,2.671973943710327,2.8912830352783203,2.667318105697632,2.6775920391082764,157224840.0
2019-10-29,2.6700439453125,2.6700439453125,2.7687981128692627,2.6547720432281494,2.671828031539917,109381921.0
2019-10-30,2.624211072921753,2.624211072921753,2.676215887069702,2.530155897140503,2.668231964111328,101740209.0
2019-10-31,2.7379300594329834,2.7379300594329834,2.7592010498046875,2.556250095367432,2.624588966369629,118140976.0
2019-11-01,2.720021963119507,2.720021963119507,2.800803899765014,2.662529945373535,2.740555047988892,118225225.0
2019-11-02,2.7103660106658936,2.7103660106658936,2.7576351165771484,2.690063953399658,2.719496965408325,88544063.0
2019-11-03,2.67179799079895,2.67179799079895,2.719388961791992,2.646399974822998,2.710999011993408,106456374.0
2019-11-04,2.6867520809173584,2.6867520809173584,2.729180097579956,2.646806001663208,2.671750068664551,122384989.0
2019-11-05,2.682662010192871,2.682662010192871,2.6999399662017822,2.641292095184326,2.684923887252808,119153856.0
2019-11-06,2.7402150630950928,2.7402150630950928,2.8095510005950928,2.657757043838501,2.6831259727478027,152746471.0
2019-11-07,2.690742015838623,2.690742015838623,2.748500108718872,2.62939190864563,2.739480972290039,139483618.0
2019-11-08,2.716640949249268,2.716640949249268,2.7312190532684326,2.6432669162750244,2.690359115600586,133302910.0
2019-11-09,2.8039510250091557,2.8039510250091557,2.8569600582122803,2.714982032775879,2.7150049209594727,152872881.0
2019-11-10,2.78264594078064,2.78264594078064,2.847662925720215,2.7287440299987797,2.8035120964050293,145643657.0
2019-11-11,2.750325918197632,2.750325918197632,2.782536029815674,2.690696954727173,2.782196044921875,94732322.0
2019-11-12,2.8178110122680664,2.8178110122680664,2.865159034729004,2.742600917816162,2.750343084335327,148585749.0
2019-11-13,3.0182900428771973,3.0182900428771973,3.0777719020843506,2.789124011993408,2.814472913742065,209362104.0
2019-11-14,3.0630359649658203,3.0630359649658203,3.1800200939178467,2.9576609134674072,3.018970012664795,198792071.0
2019-11-15,3.035151958465576,3.035151958465576,3.084414005279541,2.8571839332580566,3.064558982849121,157665192.0
2019-11-16,3.01033091545105,3.01033091545105,3.0470519065856934,2.9366350173950195,3.034430980682373,95813206.0
2019-11-17,2.9318909645080566,2.9318909645080566,3.010497093200684,2.904242038726806,3.009145021438598,99099080.0
2019-11-18,2.8266100883483887,2.8266100883483887,2.9790170192718506,2.770004987716675,2.9318110942840576,126598447.0
2019-11-19,2.7565701007843018,2.7565701007843018,2.861185073852539,2.6109330654144287,2.8247230052948,174284233.0
2019-11-20,2.708266019821167,2.708266019821167,2.8313159942626958,2.659346103668213,2.75331711769104,167970679.0
2019-11-21,2.5496668815612797,2.5496668815612797,2.7128679752349854,2.4828460216522217,2.712013959884644,167317924.0
2019-11-22,2.35186505317688,2.35186505317688,2.5894880294799805,2.172290086746216,2.5494139194488525,201718065.0
2019-11-23,2.4474239349365234,2.4474239349365234,2.4608640670776367,2.2716259956359863,2.351778984069824,149356394.0
2019-11-24,2.255789995193481,2.255789995193481,2.469660997390747,2.2524490356445312,2.4486420154571533,149929050.0
2019-11-25,2.2750649452209477,2.2750649452209477,2.379225015640259,2.0556180477142334,2.260715961456299,170091780.0
2019-11-26,2.276427984237671,2.276427984237671,2.3563060760498047,2.179893016815185,2.2708680629730225,143568310.0
2019-11-27,2.229166030883789,2.229166030883789,2.2874128818511963,2.139698982238769,2.2628250122070312,149542925.0
2019-11-28,2.27192497253418,2.27192497253418,2.328200101852417,2.1926469802856445,2.232964038848877,146006115.0
2019-11-29,2.3426198959350586,2.3426198959350586,2.361670017242432,2.269670009613037,2.2765510082244877,160656952.0
2019-11-30,2.2420759201049805,2.2420759201049805,2.3575689792633057,2.2152209281921387,2.341625928878784,123021580.0
2019-12-01,2.167131900787353,2.167131900787353,2.243208885192871,2.141741991043091,2.242619037628174,136819693.0
